UID,y
3041,149588.94377116422
3042,138356.49751599156
3043,111490.90895417267
3044,150444.12846317046
3045,138404.69544369876
3046,150079.25598142465
3047,139416.2540564532
3048,139364.12941620382
3049,96166.33763066478
3050,139155.6308552062
3051,149119.82200891958
3052,149588.94377116422
3053,149975.00670092582
3054,134686.58225051747
3055,126577.68769776689
3056,138721.3699977374
3057,137397.06354348653
3058,139624.75261745084
3059,137320.67322246914
3060,150444.12846317046
3061,149328.3205699172
3062,138300.44616319996
3063,138721.3699977374
3064,149975.00670092582
3065,150444.12846317046
3066,149975.00670092582
3067,149975.00670092582
3068,151950.79093697353
3069,152419.91269921817
3070,132477.34273555566
3071,149975.00670092582
3072,150339.87918267166
3073,152419.91269921817
3074,149610.13421917998
3075,149193.13709718475
3076,138561.06936444697
3077,125013.94849028473
3078,149975.00670092582
3079,105879.39067180872
3080,128701.12749123239
3081,150339.87918267166
3082,149588.94377116422
3083,128989.68192714422
3084,107605.31395750384
3085,116661.69447176068
3086,150444.12846317046
3087,127046.80946001153
3088,128336.25500948656
3089,116078.65195998272
3090,150444.12846317046
3091,140276.23039924767
3092,149119.82200891958
3093,128701.12749123239
3094,150444.12846317046
3095,139520.503336952
3096,138561.06936444697
3097,149975.00670092582
3098,147144.03777287187
3099,149588.94377116422
3100,149870.75742042702
3101,149975.00670092582
3102,150235.62990217286
3103,150079.25598142465
3104,150444.12846317046
3105,137835.2511134975
3106,150079.25598142465
3107,149484.69449066542
3108,152315.66341871937
3109,149975.00670092582
3110,149119.82200891958
3111,150287.75454242225
3112,126942.56017951271
3113,127950.19207972496
3114,128336.25500948656
3115,123522.83333391923
3116,150444.12846317046
3117,150079.25598142465
3118,149224.0712894184
3119,149484.69449066542
3120,149484.69449066542
3121,150339.87918267166
3122,149975.00670092582
3123,149588.94377116422
3124,139520.503336952
3125,149484.69449066542
3126,150339.87918267166
3127,149975.00670092582
3128,150339.87918267166
3129,138721.3699977374
3130,149484.69449066542
3131,150235.62990217286
3132,149588.94377116422
3133,117516.87916376692
3134,149588.94377116422
3135,149975.00670092582
3136,117986.00092601156
3137,149484.69449066542
3138,137501.31282398532
3139,149328.3205699172
3140,136689.5344088981
3141,149975.00670092582
3142,148103.47174537694
3143,52567.79300876235
3144,87771.8617410559
3145,90328.19819004418
3146,112907.00395576753
3147,149484.69449066542
3148,149975.00670092582
3149,152419.91269921817
3150,114251.64937824418
3151,149484.69449066542
3152,139259.880135705
3153,137188.5649824889
3154,149588.94377116422
3155,144047.6539927827
3156,111254.30078009315
3157,115393.4393703014
3158,149975.00670092582
3159,149975.00670092582
3160,128369.40034271202
3161,1834.4091204512224
3162,150496.25310341988
3163,150339.87918267166
3164,149119.82200891958
3165,150339.87918267166
3166,148911.32344792198
3167,149484.69449066542
3168,138790.75837346035
3169,68709.20890491804
3170,150444.12846317046
3171,45005.709703480854
3172,150339.87918267166
3173,135959.7894454064
3174,149975.00670092582
3175,150183.50526192345
3176,133228.27814706307
3177,150444.12846317046
3178,149588.94377116422
3179,107674.27330120926
3180,111806.74337995183
3181,152419.91269921817
3182,148911.32344792198
3183,138252.24823549276
3184,149588.94377116422
3185,138300.44616319996
3186,149484.69449066542
3187,150444.12846317046
3188,148468.34422712275
3189,139520.503336952
3190,86035.17733219528
3191,127797.74487151895
3192,91555.56147075232
3193,133697.3999093077
3194,121442.79981737272
3195,149975.00670092582
3196,149224.0712894184
3197,109367.48051223769
3198,139520.503336952
3199,138738.63373321094
3200,150079.25598142465
3201,149766.50813992822
3202,142983.97073977886
3203,149975.00670092582
3204,149975.00670092582
3205,150079.25598142465
3206,126647.07607348985
3207,150339.87918267166
3208,150444.12846317046
3209,138665.3186449458
3210,125378.82097203057
3211,149588.94377116422
3212,149588.94377116422
3213,149193.13709718475
3214,149588.94377116422
3215,147942.14573119904
3216,149588.94377116422
3217,149975.00670092582
3218,143192.4693007765
3219,149610.13421917998
3220,148129.4538441809
3221,126109.0549207186
3222,102556.74987229254
3223,149766.50813992822
3224,127046.80946001153
3225,150339.87918267166
3226,150444.12846317046
3227,132842.21521730148
3228,137018.5206049806
3229,149119.82200891958
3230,149119.82200891958
3231,49324.60531255473
3232,149975.00670092582
3233,150444.12846317046
3234,149484.69449066542
3235,97862.18507812716
3236,147503.95816118803
3237,128336.25500948656
3238,148098.51965194725
3239,146424.8880333881
3240,115004.20622954318
3241,150444.12846317046
3242,150079.25598142465
3243,136615.19393974546
3244,139155.6308552062
3245,137956.76412946987
3246,138669.245357488
3247,149484.69449066542
3248,147665.28417536593
3249,137518.5765594589
3250,79536.91402163082
3251,126386.45287224282
3252,133228.27814706307
3253,150444.12846317046
3254,149588.94377116422
3255,139155.6308552062
3256,150444.12846317046
3257,135798.46343122853
3258,149588.94377116422
3259,146482.6558042157
3260,139520.503336952
3261,150444.12846317046
3262,149975.00670092582
3263,134519.10044702992
3264,149641.06841141364
3265,137866.18530573117
3266,138300.44616319996
3267,139520.503336952
3268,149975.00670092582
3269,150183.50526192345
3270,149610.13421917998
3271,116787.13420027525
3272,138300.44616319996
3273,150444.12846317046
3274,139155.6308552062
3275,150079.25598142465
3276,149588.94377116422
3277,130861.21688269312
3278,128440.50428998536
3279,147295.45960019043
3280,138300.44616319996
3281,149588.94377116422
3282,128336.25500948656
3283,138790.75837346035
3284,149975.00670092582
3285,149119.82200891958
3286,149484.69449066542
3287,150183.50526192345
3288,149119.82200891958
3289,147837.89645070024
3290,146127.68750932923
3291,139520.503336952
3292,149119.82200891958
3293,117030.49366604871
3294,127481.07031748032
3295,149975.00670092582
3296,112256.71858174475
3297,149119.82200891958
3298,149588.94377116422
3299,149975.00670092582
3300,127481.07031748032
3301,150183.50526192345
3302,150079.25598142465
3303,118394.61396499074
3304,137866.18530573117
3305,149870.75742042702
3306,149484.69449066542
3307,138721.3699977374
3308,148911.32344792198
3309,139259.880135705
3310,148911.32344792198
3311,149484.69449066542
3312,149484.69449066542
3313,149975.00670092582
3314,133332.52742756187
3315,116661.69447176068
3316,149766.50813992822
3317,149588.94377116422
3318,145262.59863046365
3319,116394.40275904798
3320,109935.20842440294
3321,139155.6308552062
3322,149119.82200891958
3323,138300.44616319996
3324,150339.87918267166
3325,149975.00670092582
3326,149588.94377116422
3327,149193.13709718475
3328,150444.12846317046
3329,132373.09345505683
3330,149484.69449066542
3331,138738.63373321094
3332,145262.59863046365
3333,148337.9524051785
3334,144256.15255378032
3335,105595.61192512405
3336,152419.91269921817
3337,149588.94377116422
3338,149536.81913091484
3339,149119.82200891958
3340,150444.12846317046
3341,117516.87916376692
3342,138669.245357488
3343,95059.1400931348
3344,137928.90516998846
3345,149484.69449066542
3346,139520.503336952
3347,115821.03171630453
3348,149224.0712894184
3349,150444.12846317046
3350,150339.87918267166
3351,149588.94377116422
3352,148103.47174537694
3353,128336.25500948656
3354,149975.00670092582
3355,149975.00670092582
3356,116661.69447176068
3357,148098.51965194725
3358,149588.94377116422
3359,125271.54641469802
3360,138404.69544369876
3361,127950.19207972496
3362,146722.08855744696
3363,134290.775576538
3364,143213.65974879224
3365,149588.94377116422
3366,149588.94377116422
3367,148911.32344792198
3368,150444.12846317046
3369,137970.43458622997
3370,128624.8094453984
3371,149588.94377116422
3372,148202.76893244605
3373,144516.77575502737
3374,149193.13709718475
3375,150444.12846317046
3376,150444.12846317046
3377,54022.11960355773
3378,148911.32344792198
3379,149119.82200891958
3380,150444.12846317046
3381,149588.94377116422
3382,149588.94377116422
3383,149588.94377116422
3384,121984.56356650962
3385,116661.69447176068
3386,117516.87916376692
3387,149766.50813992822
3388,132477.34273555566
3389,149588.94377116422
3390,105163.64448109079
3391,127950.19207972496
3392,133269.8075633046
3393,150339.87918267166
3394,137459.78340774382
3395,133369.61740910518
3396,150079.25598142465
3397,149975.00670092582
3398,117516.87916376692
3399,150339.87918267166
3400,149975.00670092582
3401,150079.25598142465
3402,92517.43308051917
3403,50662.741522383614
3404,147942.14573119904
3405,123330.98968026577
3406,148776.13997518952
3407,139155.6308552062
3408,150339.87918267166
3409,139416.2540564532
3410,149328.3205699172
3411,149975.00670092582
3412,18492.478511716967
3413,149975.00670092582
3414,149588.94377116422
3415,133228.27814706307
3416,149119.82200891958
3417,139624.75261745084
3418,137767.57915581056
3419,149975.00670092582
3420,150339.87918267166
3421,137539.76700747464
3422,125071.02522396382
3423,149975.00670092582
3424,147144.03777287187
3425,149975.00670092582
3426,149588.94377116422
3427,149484.69449066542
3428,149224.0712894184
3429,95929.11672876196
3430,150444.12846317046
3431,148468.34422712275
3432,138769.5679254446
3433,150444.12846317046
3434,143192.4693007765
3435,128336.25500948656
3436,149975.00670092582
3437,149119.82200891958
3438,117516.87916376692
3439,149119.82200891958
3440,150444.12846317046
3441,149975.00670092582
3442,109130.43533725367
3443,139155.6308552062
3444,138252.24823549276
3445,98542.6036981378
3446,150079.25598142465
3447,149588.94377116422
3448,100890.33353747861
3449,143334.13490461765
3450,132373.09345505683
3451,147248.2870533707
3452,149119.82200891958
3453,149588.94377116422
3454,149588.94377116422
3455,149119.82200891958
3456,147999.2224648781
3457,149119.82200891958
3458,117516.87916376692
3459,149975.00670092582
3460,139624.75261745084
3461,150339.87918267166
3462,150444.12846317046
3463,149224.0712894184
3464,149484.69449066542
3465,149224.0712894184
3466,149766.50813992822
3467,137122.7698854794
3468,137414.32727896006
3469,149975.00670092582
3470,149975.00670092582
3471,150339.87918267166
3472,149141.01245693534
3473,144047.6539927827
3474,127845.94279922615
3475,149975.00670092582
3476,135954.83735197675
3477,149588.94377116422
3478,139520.503336952
3479,149119.82200891958
3480,150183.50526192345
3481,116787.13420027525
3482,137049.45479721425
3483,132543.31621098222
3484,140641.1028809935
3485,137501.31282398532
3486,133332.52742756187
3487,133593.15062880891
3488,132373.09345505683
3489,150079.25598142465
3490,149610.13421917998
3491,149975.00670092582
3492,128336.25500948656
3493,149484.69449066542
3494,133374.56950253484
3495,149588.94377116422
3496,149588.94377116422
3497,150444.12846317046
3498,149588.94377116422
3499,149484.69449066542
3500,149975.00670092582
3501,149484.69449066542
3502,150339.87918267166
3503,150444.12846317046
3504,150444.12846317046
3505,114420.33494103627
3506,149536.81913091484
3507,128805.3767717312
3508,69132.97968520212
3509,150339.87918267166
3510,139520.503336952
3511,149484.69449066542
3512,149119.82200891958
3513,97101.92247515992
3514,150339.87918267166
3515,127845.94279922615
3516,149975.00670092582
3517,150079.25598142465
3518,139520.503336952
3519,149975.00670092582
3520,150183.50526192345
3521,139520.503336952
3522,149610.13421917998
3523,149193.13709718475
3524,138665.3186449458
3525,149119.82200891958
3526,149588.94377116422
3527,149119.82200891958
3528,149484.69449066542
3529,149588.94377116422
3530,150079.25598142465
3531,149975.00670092582
3532,149975.00670092582
3533,100646.2047028495
3534,149975.00670092582
3535,148337.9524051785
3536,148911.32344792198
3537,149588.94377116422
3538,112723.85499190941
3539,149588.94377116422
3540,150444.12846317046
3541,110727.6732521519
3542,128805.3767717312
3543,50639.83465633186
3544,149975.00670092582
3545,102393.23758181144
3546,147665.28417536593
3547,149484.69449066542
3548,149119.82200891958
3549,149119.82200891958
3550,137397.06354348653
3551,126942.56017951271
3552,149975.00670092582
3553,149588.94377116422
3554,149484.69449066542
3555,144412.52647452854
3556,136997.33015696483
3557,150339.87918267166
3558,149588.94377116422
3559,149975.00670092582
3560,150079.25598142465
3561,133697.3999093077
3562,149119.82200891958
3563,149119.82200891958
3564,149975.00670092582
3565,149975.00670092582
3566,149766.50813992822
3567,150079.25598142465
3568,116661.69447176068
3569,138617.12071723858
3570,150183.50526192345
3571,138769.5679254446
3572,150444.12846317046
3573,149588.94377116422
3574,95865.61710681634
3575,124237.03097997335
3576,139520.503336952
3577,150444.12846317046
3578,144120.8086384064
3579,133436.7767080607
3580,122516.40519301154
3581,150444.12846317046
3582,149975.00670092582
3583,149119.82200891958
3584,143192.4693007765
3585,149484.69449066542
3586,150444.12846317046
3587,150235.62990217286
3588,150079.25598142465
3589,148337.9524051785
3590,138721.3699977374
3591,135937.57361650318
3592,150131.38062167403
3593,149922.8820606764
3594,107778.52258170806
3595,138669.245357488
3596,117986.00092601156
3597,149975.00670092582
3598,149975.00670092582
3599,149975.00670092582
3600,116870.1930327583
3601,138669.245357488
3602,116661.69447176068
3603,149975.00670092582
3604,149119.82200891958
3605,115994.65802099578
3606,150339.87918267166
3607,149224.0712894184
3608,149588.94377116422
3609,148776.13997518952
3610,138721.3699977374
3611,121619.69108476379
3612,138738.63373321094
3613,150444.12846317046
3614,150183.50526192345
3615,138721.3699977374
3616,150079.25598142465
3617,139520.503336952
3618,149484.69449066542
3619,150444.12846317046
3620,101611.63911287015
3621,144047.6539927827
3622,133593.15062880891
3623,149975.00670092582
3624,149975.00670092582
3625,148754.94952717377
3626,149975.00670092582
3627,117126.35886353147
3628,150339.87918267166
3629,137122.7698854794
3630,150079.25598142465
3631,149119.82200891958
3632,149119.82200891958
3633,138769.5679254446
3634,147508.91025461772
3635,150444.12846317046
3636,149766.50813992822
3637,149610.13421917998
3638,132373.09345505683
3639,118170.30608142458
3640,150235.62990217286
3641,149484.69449066542
3642,150339.87918267166
3643,150444.12846317046
3644,149975.00670092582
3645,150444.12846317046
3646,139337.98687475838
3647,126369.18913676926
3648,149975.00670092582
3649,149975.00670092582
3650,149975.00670092582
3651,149922.8820606764
3652,149119.82200891958
3653,150444.12846317046
3654,127845.94279922615
3655,144412.52647452854
3656,139520.503336952
3657,149484.69449066542
3658,143400.9678617741
3659,117986.00092601156
3660,150339.87918267166
3661,8913.498807975178
3662,149119.82200891958
3663,138252.24823549276
3664,150339.87918267166
3665,127845.94279922615
3666,149193.13709718475
3667,149975.00670092582
3668,149588.94377116422
3669,133228.27814706307
3670,149119.82200891958
3671,149975.00670092582
3672,110201.47475622817
3673,142218.33949062385
3674,150444.12846317046
3675,133697.3999093077
3676,148702.82488692435
3677,66213.16592453084
3678,149484.69449066542
3679,149224.0712894184
3680,139155.6308552062
3681,148468.34422712275
3682,117986.00092601156
3683,138300.44616319996
3684,147994.27037144845
3685,133593.15062880891
3686,150339.87918267166
3687,149975.00670092582
3688,117167.888279773
3689,141809.5480732276
3690,116661.69447176068
3691,149975.00670092582
3692,132737.96593680268
3693,127950.19207972496
3694,149484.69449066542
3695,149588.94377116422
3696,138508.9447241976
3697,138293.77765173427
3698,81458.70810828218
3699,139259.880135705
3700,149119.82200891958
3701,150079.25598142465
3702,134817.99945334918
3703,126942.56017951271
3704,149484.69449066542
3705,149588.94377116422
3706,149484.69449066542
3707,136980.06642149127
3708,149484.69449066542
3709,149588.94377116422
3710,149119.82200891958
3711,150235.62990217286
3712,150079.25598142465
3713,150339.87918267166
3714,149610.13421917998
3715,57593.42942944786
3716,149328.3205699172
3717,116787.13420027525
3718,138069.7317732991
3719,124544.82672804009
3720,149588.94377116422
3721,-12767.598980971234
3722,127950.19207972496
3723,149975.00670092582
3724,133697.3999093077
3725,143623.31525794888
3726,148911.32344792198
3727,149975.00670092582
3728,132373.09345505683
3729,150339.87918267166
3730,149588.94377116422
3731,139520.503336952
3732,149610.13421917998
3733,139520.503336952
3734,149588.94377116422
3735,150444.12846317046
3736,149588.94377116422
3737,79857.14191470263
3738,149119.82200891958
3739,149119.82200891958
3740,149610.13421917998
3741,149224.0712894184
3742,149224.0712894184
3743,137987.69832170353
3744,149975.00670092582
3745,149328.3205699172
3746,139155.6308552062
3747,135085.83793834143
3748,150339.87918267166
3749,149484.69449066542
3750,149484.69449066542
3751,137956.76412946987
3752,128701.12749123239
3753,149588.94377116422
3754,149975.00670092582
