UID,y
3071,153565.47
3072,150986.64
3073,164780.64
3074,156144.28
3075,158121.72
3076,131873.27
3077,151171.28
3078,153565.47
3079,60919.41
3080,137756.52
3081,150986.64
3082,156530.98
3083,77608.31
3084,84448.94
3085,146675.94
3086,150249.81
3087,141601.3
3088,142467.83
3089,66762.78
3090,150249.81
3091,149928.84
3092,158739.45
3093,137756.52
3094,150249.81
3095,127472.414
3096,131873.27
3097,153565.47
3098,141910.83
3099,156530.98
3100,154302.28
3101,153565.47
3102,151723.44
3103,152828.66
3104,150249.81
3105,170824.7
3106,152828.66
3107,157021.77
3108,165517.44
3109,153565.47
3110,158739.45
3111,151355.05
3112,142092.06
3113,136604.97
3114,142467.83
3115,76735.0
3116,150249.81
3117,152828.66
3118,158248.69
3119,157021.77
3120,157021.77
3121,150986.64
3122,153565.47
3123,156530.98
3124,127472.414
3125,157021.77
3126,150986.64
3127,153565.47
3128,150986.64
3129,164561.84
3130,157021.77
3131,151723.44
3132,156530.98
3133,157545.94
3134,156530.98
3135,153565.47
3136,151460.39
3137,157021.77
3138,168958.27
3139,157757.92
3140,114553.86
3141,153565.47
3142,138059.48
3143,56989.21
3144,48308.902
3145,50873.453
3146,105914.0
3147,157021.77
3148,153565.47
3149,164780.64
3150,125562.95
3151,157021.77
3152,129370.766
3153,170430.55
3154,156530.98
3155,105075.55
3156,64371.36
3157,146769.22
3158,153565.47
3159,153565.47
3160,52683.957
3161,65612.66
3162,149881.42
3163,150986.64
3164,158739.45
3165,150986.64
3166,159721.0
3167,157021.77
3168,132078.2
3169,37895.832
3170,150249.81
3171,51039.31
3172,150986.64
3173,117989.234
3174,153565.47
3175,152091.84
3176,78299.97
3177,150249.81
3178,156530.98
3179,29331.3
3180,111174.41
3181,164780.64
3182,159721.0
3183,167877.47
3184,156530.98
3185,133100.19
3186,157021.77
3187,150249.81
3188,135719.02
3189,127472.414
3190,29812.596
3191,139326.56
3192,57378.965
3193,77456.99
3194,61199.035
3195,153565.47
3196,158248.69
3197,97252.32
3198,127472.414
3199,132459.23
3200,152828.66
3201,155039.08
3202,109235.06
3203,153565.47
3204,153565.47
3205,152828.66
3206,143422.66
3207,150986.64
3208,150249.81
3209,131382.5
3210,149453.6
3211,156530.98
3212,156530.98
3213,158121.72
3214,156530.98
3215,162044.2
3216,156530.98
3217,153565.47
3218,108253.54
3219,156144.28
3220,163401.75
3221,101331.414
3222,111076.22
3223,155039.08
3224,141601.3
3225,150986.64
3226,150249.81
3227,80405.805
3228,149070.03
3229,158739.45
3230,158739.45
3231,49648.58
3232,153565.47
3233,150249.81
3234,157021.77
3235,28223.367
3236,166346.36
3237,142467.83
3238,161539.7
3239,116100.24
3240,70871.266
3241,150249.81
3242,152828.66
3243,173129.78
3244,129750.94
3245,139418.58
3246,164930.25
3247,157021.77
3248,139456.98
3249,136780.95
3250,78973.27
3251,144786.2
3252,78299.97
3253,150249.81
3254,156530.98
3255,129750.94
3256,150249.81
3257,144878.61
3258,156530.98
3259,180444.56
3260,127472.414
3261,150249.81
3262,153565.47
3263,154792.84
3264,156285.61
3265,167240.58
3266,133100.19
3267,127472.414
3268,153565.47
3269,152091.84
3270,156144.28
3271,164867.86
3272,133100.19
3273,150249.81
3274,129750.94
3275,152828.66
3276,156530.98
3277,77643.945
3278,141421.83
3279,167327.89
3280,133100.19
3281,156530.98
3282,142467.83
3283,132078.2
3284,153565.47
3285,158739.45
3286,157021.77
3287,152091.84
3288,158739.45
3289,162971.36
3290,120764.22
3291,127472.414
3292,158739.45
3293,141629.47
3294,139059.34
3295,153565.47
3296,44952.727
3297,158739.45
3298,156530.98
3299,153565.47
3300,139059.34
3301,152091.84
3302,152828.66
3303,34994.273
3304,167240.58
3305,154302.28
3306,157021.77
3307,164561.84
3308,159721.0
3309,129370.766
3310,159721.0
3311,157021.77
3312,157021.77
3313,153565.47
3314,78081.516
3315,146675.94
3316,155039.08
3317,156530.98
3318,176897.86
3319,114848.42
3320,93786.06
3321,129750.94
3322,158739.45
3323,133100.19
3324,150986.64
3325,153565.47
3326,156530.98
3327,158121.72
3328,150249.81
3329,82614.27
3330,157021.77
3331,132459.23
3332,176897.86
3333,162420.2
3334,104747.95
3335,47383.92
3336,164780.64
3337,156530.98
3338,156776.39
3339,158739.45
3340,150249.81
3341,157545.94
3342,164930.25
3343,56129.402
3344,137749.23
3345,157021.77
3346,127472.414
3347,117848.2
3348,158248.69
3349,150249.81
3350,150986.64
3351,156530.98
3352,138059.48
3353,142467.83
3354,153565.47
3355,153565.47
3356,146675.94
3357,161539.7
3358,156530.98
3359,142746.8
3360,132609.42
3361,136604.97
3362,170027.11
3363,198451.48
3364,106398.664
3365,156530.98
3366,156530.98
3367,159721.0
3368,150249.81
3369,166749.8
3370,77778.58
3371,156530.98
3372,161214.2
3373,104593.445
3374,158121.72
3375,150249.81
3376,150249.81
3377,35986.918
3378,159721.0
3379,158739.45
3380,150249.81
3381,156530.98
3382,156530.98
3383,156530.98
3384,140050.84
3385,146675.94
3386,157545.94
3387,155039.08
3388,82123.49
3389,156530.98
3390,78602.79
3391,136604.97
3392,51153.76
3393,150986.64
3394,139957.7
3395,132257.48
3396,152828.66
3397,153565.47
3398,157545.94
3399,150986.64
3400,153565.47
3401,152828.66
3402,49194.66
3403,52460.71
3404,162044.2
3405,87647.62
3406,159423.8
3407,129750.94
3408,150986.64
3409,128258.47
3410,157757.92
3411,153565.47
3412,95992.26
3413,153565.47
3414,156530.98
3415,78299.97
3416,158739.45
3417,126686.35
3418,164638.62
3419,153565.47
3420,150986.64
3421,143602.55
3422,124772.66
3423,153565.47
3424,141910.83
3425,153565.47
3426,156530.98
3427,157021.77
3428,158248.69
3429,54548.6
3430,150249.81
3431,135719.02
3432,130891.74
3433,150249.81
3434,108253.54
3435,142467.83
3436,153565.47
3437,158739.45
3438,157545.94
3439,158739.45
3440,150249.81
3441,153565.47
3442,58100.844
3443,129750.94
3444,167877.47
3445,95597.29
3446,152828.66
3447,156530.98
3448,118704.19
3449,83647.58
3450,82614.27
3451,141420.05
3452,158739.45
3453,156530.98
3454,156530.98
3455,158739.45
3456,138385.0
3457,158739.45
3458,157545.94
3459,153565.47
3460,126686.35
3461,150986.64
3462,150249.81
3463,158248.69
3464,157021.77
3465,158248.69
3466,155039.08
3467,147786.52
3468,137271.73
3469,153565.47
3470,153565.47
3471,150986.64
3472,158284.48
3473,105075.55
3474,137150.39
3475,153565.47
3476,144142.45
3477,156530.98
3478,127472.414
3479,158739.45
3480,152091.84
3481,164867.86
3482,138989.4
3483,137964.2
3484,148211.16
3485,168958.27
3486,78081.516
3487,77535.4
3488,82614.27
3489,152828.66
3490,156144.28
3491,153565.47
3492,142467.83
3493,157021.77
3494,106104.25
3495,156530.98
3496,156530.98
3497,150249.81
3498,156530.98
3499,157021.77
3500,153565.47
3501,157021.77
3502,150986.64
3503,150249.81
3504,150249.81
3505,158402.38
3506,156776.39
3507,136273.08
3508,31339.094
3509,150986.64
3510,127472.414
3511,157021.77
3512,158739.45
3513,48563.844
3514,150986.64
3515,137150.39
3516,153565.47
3517,152828.66
3518,127472.414
3519,153565.47
3520,152091.84
3521,127472.414
3522,156144.28
3523,158121.72
3524,131382.5
3525,158739.45
3526,156530.98
3527,158739.45
3528,157021.77
3529,156530.98
3530,152828.66
3531,153565.47
3532,153565.47
3533,53175.367
3534,153565.47
3535,162420.2
3536,159721.0
3537,156530.98
3538,48803.51
3539,156530.98
3540,150249.81
3541,63736.79
3542,136273.08
3543,45023.797
3544,153565.47
3545,68208.3
3546,139456.98
3547,157021.77
3548,158739.45
3549,158739.45
3550,169449.03
3551,142092.06
3552,153565.47
3553,156530.98
3554,157021.77
3555,104503.73
3556,139234.8
3557,150986.64
3558,156530.98
3559,153565.47
3560,152828.66
3561,77456.99
3562,158739.45
3563,158739.45
3564,153565.47
3565,153565.47
3566,155039.08
3567,152828.66
3568,146675.94
3569,165298.67
3570,152091.84
3571,130891.74
3572,150249.81
3573,156530.98
3574,39693.94
3575,128698.805
3576,127472.414
3577,150249.81
3578,156143.08
3579,77863.08
3580,110584.414
3581,150249.81
3582,153565.47
3583,158739.45
3584,108253.54
3585,157021.77
3586,150249.81
3587,151723.44
3588,152828.66
3589,162420.2
3590,164561.84
3591,176319.78
3592,152460.25
3593,153933.88
3594,29235.496
3595,164930.25
3596,151460.39
3597,153565.47
3598,153565.47
3599,153565.47
3600,145585.11
3601,164930.25
3602,146675.94
3603,153565.47
3604,158739.45
3605,81185.016
3606,150986.64
3607,158248.69
3608,156530.98
3609,159423.8
3610,164561.84
3611,141959.8
3612,132459.23
3613,150249.81
3614,152091.84
3615,164561.84
3616,152828.66
3617,127472.414
3618,157021.77
3619,150249.81
3620,81258.75
3621,105075.55
3622,77535.4
3623,153565.47
3624,153565.47
3625,160457.16
3626,153565.47
3627,39198.914
3628,150986.64
3629,147786.52
3630,152828.66
3631,158739.45
3632,158739.45
3633,130891.74
3634,140193.12
3635,150249.81
3636,155039.08
3637,156144.28
3638,82614.27
3639,47974.66
3640,151723.44
3641,157021.77
3642,150986.64
3643,150249.81
3644,153565.47
3645,150249.81
3646,154345.75
3647,144791.3
3648,153565.47
3649,153565.47
3650,153565.47
3651,153933.88
3652,158739.45
3653,150249.81
3654,137150.39
3655,104503.73
3656,127472.414
3657,157021.77
3658,107271.984
3659,151460.39
3660,150986.64
3661,46535.71
3662,158739.45
3663,167877.47
3664,150986.64
3665,137150.39
3666,158121.72
3667,153565.47
3668,156530.98
3669,78299.97
3670,158739.45
3671,153565.47
3672,92888.99
3673,149326.48
3674,150249.81
3675,77456.99
3676,160702.53
3677,56433.676
3678,157021.77
3679,158248.69
3680,129750.94
3681,135719.02
3682,151460.39
3683,133100.19
3684,161865.25
3685,77535.4
3686,150986.64
3687,153565.47
3688,58072.33
3689,141719.03
3690,146675.94
3691,153565.47
3692,80896.57
3693,136604.97
3694,157021.77
3695,156530.98
3696,132118.64
3697,136031.55
3698,47659.223
3699,129370.766
3700,158739.45
3701,152828.66
3702,97234.46
3703,142092.06
3704,157021.77
3705,156530.98
3706,157021.77
3707,171412.1
3708,157021.77
3709,156530.98
3710,158739.45
3711,151723.44
3712,152828.66
3713,150986.64
3714,156144.28
3715,45877.957
3716,157757.92
3717,164867.86
3718,192412.28
3719,153379.73
3720,156530.98
3721,47117.11
3722,136604.97
3723,153565.47
3724,77456.99
3725,162376.56
3726,159721.0
3727,153565.47
3728,82614.27
3729,150986.64
3730,156530.98
3731,127472.414
3732,156144.28
3733,127472.414
3734,156530.98
3735,150249.81
3736,156530.98
3737,21744.621
3738,158739.45
3739,158739.45
3740,156144.28
3741,158248.69
3742,158248.69
3743,134572.5
3744,153565.47
3745,157757.92
3746,129750.94
3747,118232.625
3748,150986.64
3749,157021.77
3750,157021.77
3751,139418.58
3752,137756.52
3753,156530.98
3754,153565.47
